effective_type,x,y,covered_before,covered_by_selected,covered_after
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00044,-0.035948429,0.057375655,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00048,-0.077070795,0.045407441,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00052,-0.032879613,0.058888998,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00056,-0.0328038,0.060112309,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00060,-0.04753666,0.067111902,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00064,-0.035182148,0.057642721,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00068,-0.036658145,0.055666514,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00072,-0.027272442,0.067175724,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00076,-0.01758636,0.037528578,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00080,-0.010099703,0.054960534,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00084,-0.0068468396,0.057537597,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00088,0.00487825,0.073698409,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00092,-0.033418044,0.056786783,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00096,-0.03251043,0.058228973,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00100,-0.054623894,0.041436229,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00104,-0.031092938,0.040955804,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00108,-0.047659807,0.050519645,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00112,-0.042892572,0.080731377,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00116,-0.044987973,0.078186221,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00120,-0.048053619,0.071663283,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00124,-0.051458523,0.070732519,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00128,-0.051663339,0.07085301,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00132,-0.056017071,0.096709549,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00136,-0.064118899,0.05449231,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00140,-0.08942391,0.032682549,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00144,-0.068639465,0.032390755,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00148,-0.069840491,0.053403053,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00152,-0.051950507,0.070351534,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00156,-0.048131287,0.071680322,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00160,-0.055630609,0.06365826,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00164,-0.047686402,0.073730528,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00168,-0.047283866,0.073543943,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00172,-0.053304963,0.070037954,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00176,-0.053138476,0.069929056,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00180,-0.05206845,0.069680884,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00184,-0.026987394,0.071875237,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00188,-0.055975638,0.068710998,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00192,-0.076362222,0.07550849,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00196,-0.050662983,0.077833675,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00200,-0.056314602,0.067802824,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00204,-0.054430112,0.07310126,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00208,-0.03543457,0.055618066,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00212,-0.054552063,0.071557865,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00216,-0.054787301,0.073955819,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00220,-0.054181159,0.073552601,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00224,-0.055785,0.069866642,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00228,-0.052438721,0.074567467,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00232,-0.059477054,0.066750206,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00236,-0.056415521,0.071434192,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00240,-0.050136313,0.047289275,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00244,-0.050313592,0.047785684,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00248,-0.020319661,0.049200136,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00252,-0.05973652,0.070352413,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00256,-0.091653295,0.081230976,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00260,-0.057769705,0.07225921,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00264,-0.059848595,0.071319364,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00268,-0.082027614,0.07126461,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00272,-0.050957542,0.074870616,0,1,1
r2.7:Fe:cn12:CCCFeFeFeFeFeFeFeFeFe:sim00276,-0.05398934,0.073919259,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00002,0.015509574,0.078864142,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00006,0.019678488,0.082671016,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00010,0.0058044046,0.069251001,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00014,-0.01085538,0.060865179,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00018,-0.003605454,0.092297986,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00022,-0.001263115,0.096034527,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00026,-0.0032819761,0.095429786,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00030,-0.012852914,0.10706252,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00034,-0.0017331266,0.097490124,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00038,-0.0017534518,0.097489811,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00042,-0.01805757,0.10421588,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00046,0.0028764829,0.079437263,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00050,0.0013976335,0.098917931,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00054,0.013822059,0.091456078,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00058,0.0011543275,0.098843284,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00062,-0.0008857979,0.09672083,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00066,-0.00089845777,0.097893104,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00070,-0.0030539718,0.099478051,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00074,-0.0015628065,0.09751381,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00078,-0.0013755623,0.09772069,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00082,0.017984094,0.095511869,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00086,0.035718463,0.086237505,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00090,0.0028613969,0.097041197,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00094,0.0020580455,0.098589517,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00098,0.00019763969,0.098037131,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00102,-0.015262857,0.11128402,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00106,0.0054178298,0.075505182,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00110,-0.0040389756,0.12061681,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00114,-0.0042944234,0.11987788,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00118,-0.0082920529,0.11858518,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00122,-0.016031362,0.10854398,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00126,-0.020194072,0.12765199,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00130,-0.016795224,0.1093573,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00134,-0.016614411,0.10943004,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00138,-0.0066047311,0.12403452,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00142,-0.020445369,0.085743658,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00146,-0.018578909,0.066412769,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00150,-0.023892663,0.10073217,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00154,-0.011714718,0.11059295,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00158,-0.017038627,0.084340438,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00162,0.0019633144,0.10257013,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00166,-0.012574328,0.11133453,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00170,-0.017292537,0.10880343,0,1,1
r2.7:Fe:cn12:CCFeFeFeFeFeFeFeFeFeFe:sim00174,-0.017653802,0.10865621,0,1,1
r2.7:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00003,0.050478466,0.11334448,0,1,1
r2.7:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00007,0.049441025,0.11200127,0,1,1
r2.7:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00011,0.045063235,0.13399896,0,1,1
r2.7:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00015,0.037360959,0.12547494,0,1,1
r2.7:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00019,0.038500842,0.13180947,0,1,1
r2.7:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00023,0.033030037,0.12577271,0,1,1
r2.7:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00027,0.035499115,0.1282386,0,1,1
r2.7:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00031,0.038890325,0.12981191,0,1,1
r2.7:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00035,0.032744031,0.1273039,0,1,1
r2.7:Fe:cn12:FeFeFeFeFeFeFeFeFeFeFeFe:sim00002,0.052258004,0.11420706,0,1,1
r2.7:Fe:cn12:FeFeFeFeFeFeFeFeFeFeFeFe:sim00006,0.053131375,0.11650412,0,1,1
r2.7:Fe:cn13:CCCCCFeFeFeFeFeFeFeFe:sim00003,-0.11420327,-0.055203617,0,1,1
r2.7:Fe:cn13:CCCCFeFeFeFeFeFeFeFeFe:sim00002,-0.10640839,-0.02420477,0,1,1
r2.7:Fe:cn13:CCCCFeFeFeFeFeFeFeFeFe:sim00006,-0.095624179,-0.0075566084,0,1,1
r2.7:Fe:cn13:CCCCFeFeFeFeFeFeFeFeFe:sim00010,-0.106574,-0.012771146,0,1,1
r2.7:Fe:cn13:CCCCFeFeFeFeFeFeFeFeFe:sim00014,-0.12440317,-0.030036978,0,1,1
r2.7:Fe:cn13:CCCCFeFeFeFeFeFeFeFeFe:sim00018,-0.11830852,-0.0022306575,0,1,1
r2.7:Fe:cn13:CCCCFeFeFeFeFeFeFeFeFe:sim00022,-0.11366663,0.0095454454,0,1,1
r2.7:Fe:cn13:CCCCFeFeFeFeFeFeFeFeFe:sim00026,-0.11707924,0.0085364804,0,1,1
r2.7:Fe:cn13:CCCCFeFeFeFeFeFeFeFeFe:sim00030,-0.11862104,0.030831847,0,1,1
r2.7:Fe:cn13:CCCCFeFeFeFeFeFeFeFeFe:sim00034,-0.11104237,0.012102917,0,1,1
r2.7:Fe:cn13:CCCCFeFeFeFeFeFeFeFeFe:sim00038,-0.11437237,0.010915007,0,1,1
r2.7:Fe:cn13:CCCCFeFeFeFeFeFeFeFeFe:sim00042,-0.092141561,0.010614533,0,1,1
r2.7:Fe:cn13:CCCCFeFeFeFeFeFeFeFeFe:sim00046,-0.10941196,-0.0082261199,0,1,1
r2.7:Fe:cn13:CCCCFeFeFeFeFeFeFeFeFe:sim00050,-0.1113974,0.012419335,0,1,1
r2.7:Fe:cn13:CCCCFeFeFeFeFeFeFeFeFe:sim00054,-0.099029034,0.003112108,0,1,1
r2.7:Fe:cn13:CCCCFeFeFeFeFeFeFeFeFe:sim00058,-0.10325302,0.02165851,0,1,1
r2.7:Fe:cn13:CCCCFeFeFeFeFeFeFeFeFe:sim00062,-0.11330995,0.010189665,0,1,1
r2.7:Fe:cn13:CCCCFeFeFeFeFeFeFeFeFe:sim00066,-0.12044346,0.0025739935,0,1,1
r2.7:Fe:cn13:CCCCFeFeFeFeFeFeFeFeFe:sim00070,-0.11260813,0.014659017,0,1,1
r2.7:Fe:cn13:CCCCFeFeFeFeFeFeFeFeFe:sim00074,-0.11419204,0.011042872,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00002,-0.0564695,0.037477713,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00006,-0.056167498,0.03922594,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00010,-0.050004307,0.017006354,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00014,-0.083763652,0.018519161,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00018,-0.068066739,0.055109348,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00022,-0.072587416,0.054800782,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00026,-0.072724633,0.054921161,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00030,-0.077218942,0.074427098,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00034,-0.073245808,0.056019414,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00038,-0.073232524,0.056327134,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00042,-0.070831135,0.05760733,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00046,-0.068791583,0.038443368,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00050,-0.082499474,0.024252759,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00054,-0.059330575,0.048818998,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00058,-0.070420682,0.057572827,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00062,-0.073809333,0.054227669,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00066,-0.0724179,0.056705546,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00070,-0.071306944,0.060141917,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00074,-0.073130816,0.056236777,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00078,-0.070456825,0.059394341,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00082,-0.065515243,0.063520454,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00086,-0.077199526,0.053060867,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00090,-0.093976878,0.055217575,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00094,-0.071217358,0.056806874,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00098,-0.071313597,0.058202442,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00102,-0.082801834,0.050557014,0,1,1
r2.7:Fe:cn13:CCCFeFeFeFeFeFeFeFeFeFe:sim00106,-0.066105999,0.034170408,0,1,1
r2.7:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim00004,-0.025215467,0.076113574,0,1,1
r2.7:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim00008,-0.003605634,0.075477831,0,1,1
r2.7:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim00012,-0.036525477,0.088914022,0,1,1
r2.7:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim00016,-0.05320083,0.090429962,0,1,1
r2.7:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim00020,-0.038472053,0.091474541,0,1,1
r2.7:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim00024,-0.035764743,0.069909416,0,1,1
r2.7:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim00028,-0.038768604,0.090277441,0,1,1
r2.7:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim00032,-0.039326102,0.092200041,0,1,1
r2.7:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim00036,-0.042501077,0.091099747,0,1,1
r2.7:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim00040,-0.03907242,0.093098707,0,1,1
r2.7:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim00044,-0.029781353,0.10588427,0,1,1
r2.7:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim00048,-0.048351709,0.07478594,0,1,1
r2.7:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim00052,-0.036509439,0.094042122,0,1,1
r2.7:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00003,0.010961998,0.10730593,0,1,1
r2.7:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00007,0.011065955,0.10723049,0,1,1
r2.7:Fe:cn14:CCCCCFeFeFeFeFeFeFeFeFe:sim00003,-0.092970081,-0.031155944,0,1,1
r2.7:Fe:cn14:CCCCFeFeFeFeFeFeFeFeFeFe:sim00004,-0.060042005,0.0103939,0,1,1
r2.7:Fe:cn14:CCCCFeFeFeFeFeFeFeFeFeFe:sim00008,-0.038483016,0.0074791526,0,1,1
r2.7:Fe:cn14:CCCCFeFeFeFeFeFeFeFeFeFe:sim00012,-0.089338109,0.040880419,0,1,1
r2.7:Fe:cn14:CCCCFeFeFeFeFeFeFeFeFeFe:sim00016,-0.069694519,0.026142634,0,1,1
r2.7:Fe:cn14:CCCFeFeFeFeFeFeFeFeFeFeFe:sim00003,-0.026599595,0.051358208,0,1,1
r2.7:Fe:cn14:CCCFeFeFeFeFeFeFeFeFeFeFe:sim00007,-0.026618263,0.051326919,0,1,1
r2.7:Fe:cn14:CCCFeFeFeFeFeFeFeFeFeFeFe:sim00011,-0.031633466,0.071988165,0,1,1
r2.7:Fe:cn14:CCCFeFeFeFeFeFeFeFeFeFeFe:sim00015,-0.045388471,0.059865568,0,1,1
r2.7:Fe:cn14:CCCFeFeFeFeFeFeFeFeFeFeFe:sim00019,-0.038122743,0.069800973,0,1,1
r2.7:Fe:cn14:CCCFeFeFeFeFeFeFeFeFeFeFe:sim00023,-0.042800341,0.064201131,0,1,1
r2.7:Fe:cn14:CCCFeFeFeFeFeFeFeFeFeFeFe:sim00027,-0.041105799,0.066105947,0,1,1
r2.7:Fe:cn14:CCFeFeFeFeFeFeFeFeFeFeFeFe:sim00001,0.0041547762,0.087207645,0,1,1
r2.7:Fe:cn14:CCFeFeFeFeFeFeFeFeFeFeFeFe:sim00005,0.0062588872,0.087176196,0,1,1
r2.7:Fe:cn15:CCCCFeFeFeFeFeFeFeFeFeFeFe:sim00001,-0.031584546,-0.016271302,0,1,1
r2.7:Fe:cn15:CCCCFeFeFeFeFeFeFeFeFeFeFe:sim00005,-0.025301864,-0.0078878375,0,1,1
r2.7:Fe:cn15:CCCFeFeFeFeFeFeFeFeFeFeFeFe:sim00004,0.0091019748,0.041750655,0,1,1
r2.7:Fe:cn2:CC:sim00001,-0.60005122,-0.16642115,0,1,1
r2.7:Fe:cn2:FeFe:sim00002,-0.57732368,-0.048408184,0,1,1
r2.7:Fe:cn3:CCFe:sim00003,-0.70715541,-0.23638852,0,1,1
r2.7:Fe:cn3:CFeFe:sim00002,-0.53881931,-0.078751162,0,1,1
r2.7:Fe:cn3:CFeFe:sim00006,-0.53521073,-0.07312303,0,1,1
r2.7:Fe:cn4:CCCC:sim00001,-0.55279797,-0.42729568,0,1,1
r2.7:Fe:cn4:CCCFe:sim00004,-0.65551925,-0.34979609,0,1,1
r2.7:Fe:cn4:CCFeFe:sim00001,-0.49865916,-0.1811076,0,1,1
r2.7:Fe:cn4:CCFeFe:sim00005,-0.53226513,-0.1198286,0,1,1
r2.7:Fe:cn4:CCFeFe:sim00009,-0.50039381,-0.16890697,0,1,1
r2.7:Fe:cn4:CCFeFe:sim00013,-0.54517955,-0.13409953,0,1,1
r2.7:Fe:cn4:CFeFeFe:sim00003,-0.33791319,-0.023196369,0,1,1
r2.7:Fe:cn4:CFeFeFe:sim00007,-0.33757395,-0.023215549,0,1,1
r2.7:Fe:cn4:CFeFeFe:sim00011,-0.35900202,0.035491806,0,1,1
r2.7:Fe:cn4:CFeFeFe:sim00015,-0.38026914,0.0033179519,0,1,1
r2.7:Fe:cn4:FeFeFeFe:sim00004,-0.25103188,0.042783067,0,1,1
r2.7:Fe:cn5:CCCCFe:sim00001,-0.70053524,-0.40746295,0,1,1
r2.7:Fe:cn5:CCCCFe:sim00005,-0.69932896,-0.39356142,0,1,1
r2.7:Fe:cn5:CCCFeFe:sim00004,-0.57147938,-0.21854408,0,1,1
r2.7:Fe:cn5:CCCFeFe:sim00008,-0.52775747,-0.23009796,0,1,1
r2.7:Fe:cn5:CCCFeFe:sim00012,-0.60897994,-0.18177396,0,1,1
r2.7:Fe:cn5:CCCFeFe:sim00016,-0.59880447,-0.17446786,0,1,1
r2.7:Fe:cn5:CCCFeFe:sim00020,-0.61150861,-0.17248751,0,1,1
r2.7:Fe:cn5:CCCFeFe:sim00024,-0.64606184,-0.2141349,0,1,1
r2.7:Fe:cn5:CCCFeFe:sim00028,-0.61597222,-0.17420556,0,1,1
r2.7:Fe:cn5:CCFeFeFe:sim00004,-0.41567987,-0.061215799,0,1,1
r2.7:Fe:cn5:CCFeFeFe:sim00008,-0.39984888,-0.14876212,0,1,1
r2.7:Fe:cn5:CCFeFeFe:sim00012,-0.45693925,-0.020814497,0,1,1
r2.7:Fe:cn5:CCFeFeFe:sim00016,-0.44749153,-0.014296845,0,1,1
r2.7:Fe:cn5:CCFeFeFe:sim00020,-0.45520565,-0.021777706,0,1,1
r2.7:Fe:cn5:CCFeFeFe:sim00024,-0.44676483,-0.079373106,0,1,1
r2.7:Fe:cn5:CCFeFeFe:sim00028,-0.45491928,-0.021447413,0,1,1
r2.7:Fe:cn5:CCFeFeFe:sim00032,-0.43744722,0.011421725,0,1,1
r2.7:Fe:cn5:CCFeFeFe:sim00036,-0.46881607,-0.024074242,0,1,1
r2.7:Fe:cn5:CCFeFeFe:sim00040,-0.45934364,-0.020716598,0,1,1
r2.7:Fe:cn5:CCFeFeFe:sim00044,-0.44811839,-0.076313287,0,1,1
r2.7:Fe:cn5:CCFeFeFe:sim00048,-0.50102544,-0.00092501234,0,1,1
r2.7:Fe:cn5:CCFeFeFe:sim00052,-0.45001173,-0.014136491,0,1,1
r2.7:Fe:cn5:CFeFeFeFe:sim00004,-0.26618519,0.052513082,0,1,1
r2.7:Fe:cn5:CFeFeFeFe:sim00008,-0.22168936,0.049941365,0,1,1
r2.7:Fe:cn5:CFeFeFeFe:sim00012,-0.29542089,0.081903934,0,1,1
r2.7:Fe:cn5:CFeFeFeFe:sim00016,-0.28931919,0.073033623,0,1,1
r2.7:Fe:cn5:CFeFeFeFe:sim00020,-0.30052876,0.086921096,0,1,1
r2.7:Fe:cn5:CFeFeFeFe:sim00024,-0.29365379,0.037092488,0,1,1
r2.7:Fe:cn5:CFeFeFeFe:sim00028,-0.2914764,0.04853116,0,1,1
r2.7:Fe:cn5:CFeFeFeFe:sim00032,-0.30219951,0.089190349,0,1,1
r2.7:Fe:cn5:CFeFeFeFe:sim00036,-0.30885211,0.087048382,0,1,1
r2.7:Fe:cn5:FeFeFeFeFe:sim00002,-0.23188023,0.093408316,0,1,1
r2.7:Fe:cn5:FeFeFeFeFe:sim00006,-0.23174952,0.095902793,0,1,1
r2.7:Fe:cn5:FeFeFeFeFe:sim00010,-0.2382551,0.10540796,0,1,1
