source,source_idx,reason
large_file,11482,rejected_by_BondFilter_min_interatomic_distance
large_file,11484,rejected_by_BondFilter_min_interatomic_distance
large_file,11485,rejected_by_BondFilter_min_interatomic_distance
large_file,11486,rejected_by_BondFilter_min_interatomic_distance
large_file,11487,rejected_by_BondFilter_min_interatomic_distance
large_file,11488,rejected_by_BondFilter_min_interatomic_distance
large_file,11489,rejected_by_BondFilter_min_interatomic_distance
large_file,11490,rejected_by_BondFilter_min_interatomic_distance
large_file,11491,rejected_by_BondFilter_min_interatomic_distance
large_file,11492,rejected_by_BondFilter_min_interatomic_distance
large_file,11493,rejected_by_BondFilter_min_interatomic_distance
large_file,11496,rejected_by_BondFilter_min_interatomic_distance
large_file,11497,rejected_by_BondFilter_min_interatomic_distance
large_file,11498,rejected_by_BondFilter_min_interatomic_distance
large_file,11499,rejected_by_BondFilter_min_interatomic_distance
large_file,11500,rejected_by_BondFilter_min_interatomic_distance
large_file,11501,rejected_by_BondFilter_min_interatomic_distance
large_file,11502,rejected_by_BondFilter_min_interatomic_distance
large_file,11503,rejected_by_BondFilter_min_interatomic_distance
large_file,11504,rejected_by_BondFilter_min_interatomic_distance
large_file,11505,rejected_by_BondFilter_min_interatomic_distance
large_file,11507,rejected_by_BondFilter_min_interatomic_distance
large_file,11508,rejected_by_BondFilter_min_interatomic_distance
large_file,11509,rejected_by_BondFilter_min_interatomic_distance
