rank,source,source_idx,n_effective_envs_in_structure,pass,new_gain,covered,uncovered,coverage_pct
458,large_file,4365,90,rare,14,10905,12726,46.1470102831027
459,large_file,4458,91,rare,14,10919,12712,46.2062544962126
460,large_file,4591,75,rare,14,10933,12698,46.2654987093225
461,large_file,4702,85,rare,14,10947,12684,46.3247429224324
462,large_file,4893,84,rare,14,10961,12670,46.3839871355423
463,large_file,7405,74,rare,14,10975,12656,46.44323134865219
464,large_file,7450,88,rare,14,10989,12642,46.50247556176209
465,large_file,8805,96,rare,14,11003,12628,46.56171977487199
466,large_file,8973,111,rare,14,11017,12614,46.62096398798189
467,large_file,8975,101,rare,14,11031,12600,46.68020820109179
468,large_file,9006,105,rare,14,11045,12586,46.739452414201686
469,large_file,9123,124,rare,14,11059,12572,46.798696627311585
470,large_file,9134,106,rare,14,11073,12558,46.85794084042148
471,large_file,9225,119,rare,14,11087,12544,46.91718505353138
472,large_file,9351,100,rare,14,11101,12530,46.976429266641276
473,large_file,9404,117,rare,14,11115,12516,47.035673479751175
474,large_file,9589,100,rare,14,11129,12502,47.094917692861074
475,large_file,9617,82,rare,14,11143,12488,47.15416190597097
476,large_file,9690,77,rare,14,11157,12474,47.213406119080865
477,large_file,9820,84,rare,14,11171,12460,47.272650332190764
478,large_file,10123,121,rare,14,11185,12446,47.33189454530066
479,large_file,10433,95,rare,14,11199,12432,47.39113875841056
480,large_file,10485,93,rare,14,11213,12418,47.45038297152046
481,large_file,10543,78,rare,14,11227,12404,47.50962718463036
482,large_file,10553,79,rare,14,11241,12390,47.56887139774026
483,large_file,12411,94,rare,14,11255,12376,47.62811561085015
484,large_file,12459,96,rare,14,11269,12362,47.68735982396005
485,large_file,15201,76,rare,14,11283,12348,47.74660403706995
486,large_file,15260,78,rare,14,11297,12334,47.80584825017985
487,large_file,15271,74,rare,14,11311,12320,47.86509246328975
488,large_file,15272,77,rare,14,11325,12306,47.92433667639965
489,large_file,15337,80,rare,14,11339,12292,47.98358088950954
490,large_file,15401,73,rare,14,11353,12278,48.04282510261944
491,large_file,15409,77,rare,14,11367,12264,48.10206931572934
492,large_file,15434,73,rare,14,11381,12250,48.16131352883924
493,large_file,15469,81,rare,14,11395,12236,48.220557741949136
494,large_file,15515,80,rare,14,11409,12222,48.279801955059035
495,large_file,15529,71,rare,14,11423,12208,48.33904616816893
496,large_file,15535,79,rare,14,11437,12194,48.39829038127883
497,large_file,15536,80,rare,14,11451,12180,48.457534594388726
498,large_file,15635,78,rare,14,11465,12166,48.516778807498625
499,large_file,15671,78,rare,14,11479,12152,48.576023020608524
500,large_file,15738,80,rare,14,11493,12138,48.63526723371842
501,large_file,15802,76,rare,14,11507,12124,48.69451144682832
502,large_file,15950,80,rare,14,11521,12110,48.753755659938214
503,large_file,15973,78,rare,14,11535,12096,48.81299987304811
504,large_file,15977,71,rare,14,11549,12082,48.87224408615801
505,large_file,16099,70,rare,14,11563,12068,48.93148829926791
506,large_file,721,71,rare,14,11577,12054,48.99073251237781
507,large_file,3982,86,rare,14,11591,12040,49.04997672548771
508,large_file,4011,88,rare,14,11605,12026,49.1092209385976
509,large_file,4066,76,rare,14,11619,12012,49.1684651517075
510,large_file,4097,88,rare,13,11632,11999,49.22347763530955
511,large_file,4154,87,rare,13,11645,11986,49.2784901189116
512,large_file,4180,86,rare,13,11658,11973,49.33350260251365
513,large_file,4273,83,rare,13,11671,11960,49.388515086115696
514,large_file,4333,74,rare,13,11684,11947,49.443527569717745
515,large_file,4373,81,rare,13,11697,11934,49.49854005331979
516,large_file,4516,87,rare,13,11710,11921,49.55355253692184
517,large_file,4526,88,rare,13,11723,11908,49.60856502052389
518,large_file,4606,88,rare,13,11736,11895,49.66357750412594
519,large_file,4641,82,rare,13,11749,11882,49.71858998772798
520,large_file,4646,72,rare,13,11762,11869,49.77360247133003
521,large_file,4813,82,rare,13,11775,11856,49.82861495493208
522,large_file,8773,109,rare,13,11788,11843,49.88362743853413
523,large_file,8779,110,rare,13,11801,11830,49.938639922136176
524,large_file,8998,106,rare,13,11814,11817,49.993652405738224
525,large_file,9089,115,rare,13,11827,11804,50.04866488934027
526,large_file,9178,108,rare,13,11840,11791,50.10367737294232
527,large_file,9198,127,rare,13,11853,11778,50.15868985654437
528,large_file,9345,113,rare,13,11866,11765,50.21370234014642
529,large_file,9441,121,rare,13,11879,11752,50.26871482374847
530,large_file,9470,114,rare,13,11892,11739,50.32372730735052
531,large_file,9625,77,rare,13,11905,11726,50.378739790952565
532,large_file,10281,75,rare,13,11918,11713,50.433752274554614
533,large_file,10673,110,rare,13,11931,11700,50.488764758156655
534,large_file,11215,94,rare,13,11944,11687,50.543777241758704
535,large_file,11421,94,rare,13,11957,11674,50.59878972536075
536,large_file,11649,95,rare,13,11970,11661,50.6538022089628
537,large_file,12362,79,rare,13,11983,11648,50.70881469256485
538,large_file,12512,94,rare,13,11996,11635,50.7638271761669
539,large_file,12546,94,rare,13,12009,11622,50.81883965976895
540,large_file,15183,78,rare,13,12022,11609,50.873852143370996
541,large_file,15217,73,rare,13,12035,11596,50.928864626973045
542,large_file,15287,75,rare,13,12048,11583,50.983877110575094
543,large_file,15321,73,rare,13,12061,11570,51.03888959417714
544,large_file,15323,79,rare,13,12074,11557,51.09390207777919
545,large_file,15341,82,rare,13,12087,11544,51.14891456138124
546,large_file,15342,70,rare,13,12100,11531,51.20392704498328
547,large_file,15404,80,rare,13,12113,11518,51.25893952858533
548,large_file,15481,75,rare,13,12126,11505,51.31395201218738
549,large_file,15484,71,rare,13,12139,11492,51.36896449578943
550,large_file,15679,84,rare,13,12152,11479,51.423976979391476
551,large_file,15769,72,rare,13,12165,11466,51.478989462993525
552,large_file,15895,78,rare,13,12178,11453,51.53400194659557
553,large_file,15956,78,rare,13,12191,11440,51.58901443019762
554,large_file,15957,78,rare,13,12204,11427,51.64402691379967
555,large_file,15974,78,rare,13,12217,11414,51.69903939740172
556,large_file,15991,75,rare,13,12230,11401,51.75405188100377
557,large_file,17622,76,rare,13,12243,11388,51.80906436460582
558,large_file,17704,72,rare,13,12256,11375,51.864076848207866
559,large_file,2200,82,rare,13,12269,11362,51.919089331809914
560,large_file,4010,82,rare,13,12282,11349,51.974101815411956
561,large_file,4224,89,rare,13,12295,11336,52.029114299014005
562,large_file,4233,80,rare,13,12308,11323,52.08412678261605
563,large_file,4309,85,rare,12,12320,11311,52.13490753671025
564,large_file,4335,75,rare,12,12332,11299,52.18568829080445
565,large_file,4352,87,rare,12,12344,11287,52.23646904489865
566,large_file,4359,87,rare,12,12356,11275,52.287249798992846
567,large_file,4453,89,rare,12,12368,11263,52.338030553087044
568,large_file,4521,82,rare,12,12380,11251,52.38881130718124
569,large_file,4541,76,rare,12,12392,11239,52.43959206127544
570,large_file,4564,81,rare,12,12404,11227,52.49037281536964
571,large_file,4722,83,rare,12,12416,11215,52.54115356946384
572,large_file,4812,84,rare,12,12428,11203,52.591934323558036
573,large_file,6556,92,rare,12,12440,11191,52.642715077652234
574,large_file,8817,119,rare,12,12452,11179,52.69349583174643
575,large_file,8907,102,rare,12,12464,11167,52.74427658584063
576,large_file,8960,108,rare,12,12476,11155,52.79505733993483
577,large_file,9019,104,rare,12,12488,11143,52.84583809402903
578,large_file,9166,70,rare,12,12500,11131,52.896618848123225
579,large_file,9300,118,rare,12,12512,11119,52.94739960221742
580,large_file,9409,114,rare,12,12524,11107,52.99818035631162
581,large_file,9480,113,rare,12,12536,11095,53.04896111040582
582,large_file,9898,77,rare,12,12548,11083,53.09974186450002
583,large_file,10098,114,rare,12,12560,11071,53.150522618594216
584,large_file,10128,108,rare,12,12572,11059,53.201303372688415
585,large_file,10340,82,rare,12,12584,11047,53.25208412678261
586,large_file,10698,81,rare,12,12596,11035,53.30286488087681
587,large_file,10744,85,rare,12,12608,11023,53.35364563497101
588,large_file,10821,73,rare,12,12620,11011,53.40442638906521
589,large_file,10913,80,rare,12,12632,10999,53.455207143159406
590,large_file,10947,82,rare,12,12644,10987,53.505987897253604
591,large_file,11750,88,rare,12,12656,10975,53.55676865134781
592,large_file,11858,91,rare,12,12668,10963,53.60754940544201
593,large_file,12199,89,rare,12,12680,10951,53.658330159536206
594,large_file,12856,73,rare,12,12692,10939,53.709110913630404
595,large_file,13434,73,rare,12,12704,10927,53.7598916677246
596,large_file,15156,83,rare,12,12716,10915,53.8106724218188
597,large_file,15222,76,rare,12,12728,10903,53.861453175913
598,large_file,15246,76,rare,12,12740,10891,53.9122339300072
599,large_file,15247,78,rare,12,12752,10879,53.963014684101395
600,large_file,15250,73,rare,12,12764,10867,54.013795438195594
601,large_file,15275,79,rare,12,12776,10855,54.06457619228979
602,large_file,15291,70,rare,12,12788,10843,54.11535694638399
603,large_file,15345,78,rare,12,12800,10831,54.16613770047819
604,large_file,15348,76,rare,12,12812,10819,54.21691845457239
605,large_file,15444,79,rare,12,12824,10807,54.267699208666585
606,large_file,15475,81,rare,12,12836,10795,54.31847996276078
607,large_file,15498,71,rare,12,12848,10783,54.36926071685498
608,large_file,15523,71,rare,12,12860,10771,54.42004147094918
609,large_file,15573,77,rare,12,12872,10759,54.47082222504338
610,large_file,15599,72,rare,12,12884,10747,54.521602979137576
611,large_file,15613,79,rare,12,12896,10735,54.572383733231774
612,large_file,15674,79,rare,12,12908,10723,54.62316448732597
613,large_file,15701,71,rare,12,12920,10711,54.67394524142017
614,large_file,15714,70,rare,12,12932,10699,54.72472599551437
615,large_file,15753,73,rare,12,12944,10687,54.77550674960857
616,large_file,15791,74,rare,12,12956,10675,54.826287503702765
617,large_file,15801,77,rare,12,12968,10663,54.877068257796964
618,large_file,15849,76,rare,12,12980,10651,54.92784901189116
619,large_file,15945,72,rare,12,12992,10639,54.97862976598536
620,large_file,16128,72,rare,12,13004,10627,55.02941052007956
621,large_file,16164,72,rare,12,13016,10615,55.08019127417376
622,large_file,16207,79,rare,12,13028,10603,55.130972028267955
623,large_file,146,69,rare,12,13040,10591,55.18175278236215
624,large_file,3951,84,rare,12,13052,10579,55.23253353645635
625,large_file,3995,73,rare,12,13064,10567,55.28331429055055
626,large_file,4006,84,rare,12,13076,10555,55.33409504464475
627,large_file,4015,84,rare,12,13088,10543,55.384875798738946
628,large_file,4041,81,rare,11,13099,10532,55.431424823325294
629,large_file,4068,84,rare,11,13110,10521,55.47797384791164
630,large_file,4072,85,rare,11,13121,10510,55.52452287249799
631,large_file,4126,88,rare,11,13132,10499,55.57107189708434
632,large_file,4153,88,rare,11,13143,10488,55.617620921670685
633,large_file,4161,86,rare,11,13154,10477,55.66416994625703
634,large_file,4162,78,rare,11,13165,10466,55.71071897084338
635,large_file,4299,79,rare,11,13176,10455,55.757267995429736
636,large_file,4355,88,rare,11,13187,10444,55.80381702001608
637,large_file,4395,74,rare,11,13198,10433,55.85036604460243
638,large_file,4563,81,rare,11,13209,10422,55.89691506918878
639,large_file,4632,82,rare,11,13220,10411,55.94346409377513
640,large_file,4908,84,rare,11,13231,10400,55.990013118361475
641,large_file,4910,88,rare,11,13242,10389,56.03656214294782
642,large_file,7265,75,rare,11,13253,10378,56.08311116753417
643,large_file,8753,101,rare,11,13264,10367,56.12966019212052
644,large_file,8781,109,rare,11,13275,10356,56.176209216706866
645,large_file,8937,103,rare,11,13286,10345,56.222758241293214
646,large_file,8951,107,rare,11,13297,10334,56.26930726587956
647,large_file,9004,116,rare,11,13308,10323,56.315856290465916
648,large_file,9008,96,rare,11,13319,10312,56.362405315052264
649,large_file,9021,114,rare,11,13330,10301,56.40895433963861
650,large_file,9074,111,rare,11,13341,10290,56.45550336422496
651,large_file,9140,111,rare,11,13352,10279,56.50205238881131
652,large_file,9228,101,rare,11,13363,10268,56.548601413397655
653,large_file,9233,98,rare,11,13374,10257,56.595150437984
654,large_file,9248,101,rare,11,13385,10246,56.64169946257035
655,large_file,9249,105,rare,11,13396,10235,56.6882484871567
656,large_file,9269,117,rare,11,13407,10224,56.73479751174305
657,large_file,9317,111,rare,11,13418,10213,56.781346536329394
658,large_file,9361,107,rare,11,13429,10202,56.82789556091575
659,large_file,9367,107,rare,11,13440,10191,56.8744445855021
660,large_file,9711,83,rare,11,13451,10180,56.920993610088445
661,large_file,9938,74,rare,11,13462,10169,56.96754263467479
662,large_file,9983,80,rare,11,13473,10158,57.01409165926114
663,large_file,10048,109,rare,11,13484,10147,57.06064068384749
664,large_file,10067,119,rare,11,13495,10136,57.107189708433836
665,large_file,10350,78,rare,11,13506,10125,57.153738733020184
666,large_file,10382,69,rare,11,13517,10114,57.20028775760653
667,large_file,10752,84,rare,11,13528,10103,57.24683678219288
668,large_file,10836,90,rare,11,13539,10092,57.29338580677923
669,large_file,10930,94,rare,11,13550,10081,57.33993483136558
670,large_file,11473,91,rare,11,13561,10070,57.38648385595193
671,large_file,11618,97,rare,11,13572,10059,57.43303288053828
672,large_file,13524,77,rare,11,13583,10048,57.479581905124626
673,large_file,15179,77,rare,11,13594,10037,57.52613092971097
674,large_file,15273,78,rare,11,13605,10026,57.57267995429732
675,large_file,15332,79,rare,11,13616,10015,57.61922897888367
676,large_file,15358,72,rare,11,13627,10004,57.66577800347002
677,large_file,15471,80,rare,11,13638,9993,57.712327028056364
678,large_file,15497,73,rare,11,13649,9982,57.75887605264271
679,large_file,15505,77,rare,11,13660,9971,57.80542507722906
680,large_file,15561,81,rare,11,13671,9960,57.851974101815415
681,large_file,15605,78,rare,11,13682,9949,57.89852312640176
682,large_file,15618,77,rare,11,13693,9938,57.94507215098811
683,large_file,15623,72,rare,11,13704,9927,57.99162117557446
684,large_file,15680,79,rare,11,13715,9916,58.038170200160806
685,large_file,15731,78,rare,11,13726,9905,58.084719224747154
686,large_file,15742,82,rare,11,13737,9894,58.1312682493335
687,large_file,15785,73,rare,11,13748,9883,58.17781727391985
688,large_file,15884,77,rare,11,13759,9872,58.2243662985062
689,large_file,15927,71,rare,11,13770,9861,58.270915323092545
690,large_file,15940,70,rare,11,13781,9850,58.31746434767889
691,large_file,15947,75,rare,11,13792,9839,58.36401337226525
692,large_file,16040,76,rare,11,13803,9828,58.410562396851596
693,large_file,16292,73,rare,11,13814,9817,58.45711142143794
694,large_file,16874,71,rare,11,13825,9806,58.50366044602429
695,large_file,17008,78,rare,11,13836,9795,58.55020947061064
696,large_file,1406,78,rare,11,13847,9784,58.59675849519699
697,large_file,1966,70,rare,11,13858,9773,58.643307519783335
698,large_file,3943,87,rare,11,13869,9762,58.68985654436968
699,large_file,3952,83,rare,11,13880,9751,58.73640556895603
700,large_file,3956,86,rare,11,13891,9740,58.78295459354238
701,large_file,4135,88,rare,11,13902,9729,58.829503618128726
702,large_file,4144,83,rare,10,13912,9719,58.87182091320723
703,large_file,4152,87,rare,10,13922,9709,58.91413820828573
704,large_file,4155,85,rare,10,13932,9699,58.956455503364225
705,large_file,4190,79,rare,10,13942,9689,58.99877279844272
706,large_file,4228,83,rare,10,13952,9679,59.04109009352122
707,large_file,4230,87,rare,10,13962,9669,59.083407388599724
708,large_file,4248,85,rare,10,13972,9659,59.12572468367822
709,large_file,4300,80,rare,10,13982,9649,59.16804197875672
710,large_file,4326,80,rare,10,13992,9639,59.210359273835216
711,large_file,4429,76,rare,10,14002,9629,59.252676568913714
712,large_file,4457,84,rare,10,14012,9619,59.29499386399221
713,large_file,4470,81,rare,10,14022,9609,59.337311159070715
714,large_file,4518,71,rare,10,14032,9599,59.37962845414921
715,large_file,4584,80,rare,10,14042,9589,59.42194574922771
716,large_file,4601,78,rare,10,14052,9579,59.46426304430621
717,large_file,4607,87,rare,10,14062,9569,59.506580339384705
718,large_file,4630,80,rare,10,14072,9559,59.5488976344632
719,large_file,4651,85,rare,10,14082,9549,59.59121492954171
720,large_file,4672,80,rare,10,14092,9539,59.633532224620204
721,large_file,4755,81,rare,10,14102,9529,59.6758495196987
722,large_file,4903,81,rare,10,14112,9519,59.7181668147772
723,large_file,6504,77,rare,10,14122,9509,59.760484109855696
724,large_file,8895,103,rare,10,14132,9499,59.80280140493419
