index,name,n_atoms,DFT_energy_pa,LASP_energy_pa,energy_residual,energy_MAE,force_MAE,force_RMSE,force_max_err,stress_MAE,stress_RMSE,stress_normal_MAE,stress_normal_RMSE,stress_res_xx,stress_res_yy,stress_res_zz,stress_res_yz,stress_res_xz,stress_res_xy
10,test##000010,70,-8.591284338857143,-8.450612095714286,0.1406722431428573,0.1406722431428573,0.07146731062564088,0.088222403503879,0.2154908669181168,0.0036660947264692823,0.004962135693401358,0.002542130529074408,0.0038375582246852045,0.006607692572288215,0.0005028528868251669,-0.0005158461281098425,0.006773074616376107,-2.259194900489092e-06,0.007594842960315873
11,test##000011,70,-8.59128449342857,-8.450609479999999,0.14067501342857192,0.14067501342857192,0.07156503202632372,0.08835656065116956,0.2161197136156261,0.003667841294043702,0.0049297026643074695,0.0024829417308798916,0.003632696850090192,0.00620454667841841,-0.0002227990394914059,-0.0010214794747298583,0.00691729385994222,6.802779353165533e-07,0.0076402484337450005
12,test##000012,70,-8.591284537571429,-8.450606864285714,0.14067767328571534,0.14067767328571534,0.07151390862773041,0.08829393684012642,0.2155568622983992,0.0036612263223977,0.004973035900701345,0.0024681111420174298,0.0037474826111069228,0.006436038791434839,-0.00013810888947318745,-0.0008301857451442629,0.006930995064067247,2.0266938918211963e-06,0.0076300027503748424
13,test##000013,70,-8.542825447857142,-8.404031808571428,0.13879363928571387,0.13879363928571387,0.06535267796411756,0.08444621715832686,0.27456723153591156,0.021697229831867542,0.02640409217175227,0.01905266639854138,0.022520867866076825,-0.0021125413477420807,-0.02649695542640984,-0.02854850242147222,0.03681729082018137,-6.98786461725831e-05,0.03613821032922715
14,test##000014,70,-8.542996911428572,-8.404054478571428,0.13894243285714403,0.13894243285714403,0.06519599153626976,0.08451665398725958,0.27471785247325897,0.024911684566177428,0.030338694816975258,0.02222365854928891,0.02644068866532518,-0.0021413415670394897,-0.029950959840789437,-0.0345786742400378,0.04049828671850264,-4.951737355440855e-05,0.04225132765714079
15,test##000015,70,-8.560448837428572,-8.422229004285715,0.13821983314285724,0.13821983314285724,0.06363818539878897,0.08301420127983859,0.24669945985078812,0.008711295301812546,0.01151247519054107,0.009832866683912775,0.01067790449936098,-0.004343235865235329,0.010734714101999998,-0.014420650084502995,-0.001021992415189743,-0.0004895826568827033,0.021257596687064506
16,test##000016,70,-8.563429579857143,-8.42551531142857,0.13791426842857213,0.13791426842857213,0.06577963470509054,0.0840267926515331,0.21776354947360232,0.013580104481661692,0.020003088190257624,0.0149014515724654,0.02225005001582364,-0.005819982150569558,0.03808789316099137,-0.0007964794058352709,-0.029532148502767086,-0.0006928480579517782,0.00655127561185509
17,test##000017,69,-8.584876963768115,-8.437048871014493,0.1478280927536222,0.1478280927536222,0.07287565569575913,0.09611747485387091,0.2692470862530172,0.0031760022890618225,0.00406337804645158,0.0017210552274870377,0.0017827963068750548,0.001187680580187589,0.0016543794190511107,0.002321105683222413,0.008581373491324484,0.0017109338950831443,0.0036005406655021943
18,test##000018,70,-8.570469464285715,-8.43178275,0.13868671428571488,0.13868671428571488,0.0641781411959701,0.07986087500676448,0.2163819819688797,0.00727817074706157,0.010289830042177997,0.00825582502875477,0.012134704046467867,-0.0036862283013761044,0.020688415388576686,0.00039283139631152153,-0.012922912079375237,-0.0009088405640795827,0.005069796752650291
19,test##000019,70,-8.57372969742857,-8.434313964285716,0.1394157331428545,0.1394157331428545,0.06342115526259433,0.07658422586534508,0.21207697689533234,0.0021564768952278732,0.0024607485064810394,0.0022088728340653083,0.0025040518007010374,-0.0005801375955343246,0.002711550740059465,0.0033349301666021347,0.003722749577718787,-0.0009015095420181751,0.001687983749434352
20,test##000020,70,-8.577538727571428,-8.437447684285713,0.14009104328571453,0.14009104328571453,0.05992883180401155,0.07355665969273063,0.2222343645989895,0.008740625944483327,0.010863304329881496,0.006661634426563978,0.008007891197866527,0.0006696211639791727,-0.011299364268779755,-0.008015917846933007,0.01804809373425087,-0.0006433426169678569,0.0137674160359893
21,test##000021,70,-8.579073963142857,-8.438158307142857,0.14091565600000067,0.14091565600000067,0.05830754301742196,0.07295186735614506,0.23082095757126808,0.017156669007817982,0.02091600476379498,0.015233764851776263,0.01813691264203242,0.0017632972449064255,-0.025007072021253407,-0.018930925289168954,0.0316468370219809,-0.0003653697785921395,0.025226512691006064
22,test##000022,70,-8.581556348000001,-8.440773228571429,0.1407831194285727,0.1407831194285727,0.05899398544058299,0.07338536423983409,0.2299709916114807,0.01093778603952463,0.013421184435721883,0.00916168827097863,0.010832254733776293,0.001425088383257389,-0.015312658273614943,-0.010747318156063557,0.021537596705002215,-0.0003320670803077519,0.01627198763890192
23,test##000023,70,-8.583492997142857,-8.442885917142856,0.14060708000000055,0.14060708000000055,0.060226551994370915,0.0760005522182896,0.22583994269371033,0.004262194010758928,0.00533272785044197,0.006100934348069131,0.006939210958396748,0.0014675199054181576,0.007874064380303025,0.008961218758486211,-0.002172964930650778,-0.0004924305831082165,-0.0046049655065871775
24,test##000024,70,-8.585466590714285,-8.444902692857141,0.14056389785714352,0.14056389785714352,0.06032746319953211,0.07705437424867832,0.22362622618675232,0.003964147659038038,0.00486010215621011,0.006024112187636395,0.006517458980152984,0.002508440986275673,0.007676791399717331,0.007887104176916182,-0.0019258710817666724,-0.000586951500736177,-0.0031997268088161945
25,test##000025,70,-8.586962909428571,-8.446489607142857,0.14047330228571475,0.14047330228571475,0.06295659115477022,0.07947512702674447,0.21747973561286926,0.00376086073811166,0.004575656960865734,0.00605800323925602,0.006261789686840778,0.0038962580438237637,0.007649809820577502,0.006627941853366792,-0.002251086902106181,-0.0005076940869912505,-0.0016323737218044698
26,test##000026,69,-8.584877480144927,-8.43706656231884,0.1478109178260869,0.1478109178260869,0.07280797873474934,0.09596360404027866,0.26801620924379677,0.003183298490209078,0.004118644839311214,0.0016862237243913114,0.0017548059270475003,0.001267100393306464,0.0014243600890040398,0.0023672106908634305,0.008771201384661254,0.0017072235787054524,0.0035626948047138285
